GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20
0.0005517617,0.001482421,4.8424e-06,0.0002227547,-3.99505e-05,0.0001141939,0.0007236816,-0.001456482,-0.002045842,0.001634699,0.001979302,-0.001438069,0.03560706,-0.006320839,0.0009241976,0.0002020088,0.03979346,0.0005484146,0.009993446,0.01551808
0.0002480287,0.001472441,4.1266e-06,0.0002208931,-4.06392e-05,0.0001140222,0.0005168639,-0.0005921806,-0.002057426,0.00162904,0.00197492,-0.001345451,0.02845954,-0.003438714,0.0021921,0.0002936712,0.05543845,0.0008754712,0.005385462,-0.02165658
0.0005391681,0.001458324,3.1569e-06,0.0002204935,-4.1395e-05,0.0001132104,0.0003099932,0.0008426965,-0.002053966,0.001679843,0.001970442,-0.001030689,0.02138286,0.0009829185,0.003447368,0.0003905481,0.08137842,0.001299022,0.001138037,-0.04818146
0.0003249078,0.001450844,3.456e-06,0.0002198556,-4.09564e-05,0.0001139547,-3.35017e-05,0.001819284,-0.002056116,0.001743604,0.001965883,-0.0006080145,0.01523631,0.006800404,0.004642464,0.0004514605,0.1011824,0.001741331,-0.0008448462,-0.04968984
0.0005385723,0.001456382,4.1883e-06,0.0002185429,-4.14917e-05,0.0001148085,-0.0005819995,0.00192234,-0.002001266,0.001812352,0.001961225,-0.0002271635,0.008657877,0.01259485,0.006075602,0.0004429683,0.09483766,0.002006553,-0.003136276,-0.04263129
0.0002865438,0.00145992,2.2516e-06,0.0002179677,-4.49232e-05,0.0001105501,-0.00119746,0.001282332,-0.001835144,0.001834589,0.001956492,0.0001569011,0.001358549,0.01613322,0.007831593,0.0003646926,0.0592074,0.001972851,-0.006130641,-0.02067874
0.0005039176,0.00144849,3.742e-07,0.000218938,-4.65948e-05,0.0001079315,-0.001913352,0.0007628015,-0.001631928,0.00182239,0.001951664,0.0005764961,-0.005920444,0.01563536,0.008884345,0.000244341,0.02285717,0.001767918,-0.008046695,0.01821088
0.0003665963,0.00141868,2.0359e-06,0.0002201727,-4.29918e-05,0.0001124561,-0.002629226,0.0006798446,-0.001513688,0.00186433,0.001946738,0.0007785886,-0.01081746,0.01048532,0.006650299,0.0001300649,-0.03097113,0.001567016,-0.008054657,0.05616309
0.000522959,0.001385167,4.7328e-06,0.0002210905,-4.02261e-05,0.0001157267,-0.003345102,0.0007052826,-0.001611714,0.001924714,0.0019417,0.0006007816,-0.01027897,0.001557831,0.001946734,7.08526e-05,-0.1197172,0.001414551,-0.00556279,0.0647107
0.0002462294,0.001371838,5.3633e-06,0.0002196946,-3.83047e-05,0.000113577,-0.004061082,0.0005292873,-0.001821995,0.001918908,0.00193659,2.64201e-05,-0.004037275,-0.00832442,-0.002188764,9.97523e-05,-0.1247219,0.001338961,-0.002239222,0.04356404
0.0006108107,0.001382009,5.1052e-06,0.0002182096,-4.17642e-05,0.000111493,-0.00501211,0.0001707113,-0.001999959,0.001943343,0.001931362,-0.0007120197,0.002037274,-0.01487051,-0.002905358,0.0001998124,-0.1333319,0.001326457,0.001274033,0.02041917
0.0003258926,0.001391585,4.4054e-06,0.0002200395,-4.72118e-05,0.0001104999,-0.0067834,-0.0002035136,-0.002203684,0.002046692,0.001926038,-0.00133383,0.003658625,-0.01564529,-0.001657493,0.0003061598,-0.1294206,0.001181731,0.003746161,-0.007426922
0.0005090526,0.001391785,3.9335e-06,0.0002219203,-4.4692e-05,0.0001104009,-0.008500034,-0.0005129739,-0.002347719,0.002087054,0.001920601,-0.001661841,0.00145055,-0.01006322,-0.0008498045,0.0003533667,-0.05057221,0.0009305584,0.002021349,-0.04483045
0.0003869392,0.001390501,3.7821e-06,0.0002202477,-4.12848e-05,0.0001115447,-0.009998555,-0.0007653568,-0.002204537,0.00204043,0.001915077,-0.001605347,-0.002156526,0.00142505,-0.001000385,0.0003020672,0.01699454,0.0006483415,-0.004726245,-0.05276213
0.0005561231,0.001386856,3.8381e-06,0.000218589,-4.12588e-05,0.000113408,-0.01133463,-0.0008025456,-0.001803868,0.001995926,0.001909437,-0.001220925,-0.001680126,0.01689146,-0.001637835,0.0001874623,0.09150755,0.0002622486,-0.01357217,-0.02890451
0.0003111156,0.001385276,4.8211e-06,0.0002189532,-3.87384e-05,0.0001139664,-0.01201841,-0.0006252212,-0.001293713,0.001974562,0.001903683,-0.000882799,0.004329824,0.03286385,-0.0006277596,0.00011785,0.1624604,-6.84031e-05,-0.02182357,0.0005651034
0.0005492765,0.001388219,5.6534e-06,0.0002189147,-3.67568e-05,0.0001113745,-0.0127032,-0.0004577068,-0.0009527894,0.001930289,0.001897862,-0.0007270763,0.01224126,0.04521337,0.004333114,0.0001961224,0.1804582,-0.0003124743,-0.02748313,0.02623417
0.0003056982,0.00138302,3.988e-06,0.0002178738,-3.91206e-05,0.0001094654,-0.01338698,-0.0003863644,-0.0009458172,0.001760053,0.001891938,-0.000650145,0.01832615,0.0510994,0.009180643,0.0004144004,0.1031298,-0.0005102664,-0.02707381,0.04628912
0.0005918293,0.001366584,1.7565e-06,0.0002185051,-4.53069e-05,0.0001093823,-0.01407076,-0.0003346365,-0.001374001,0.001498471,0.001885857,-0.0005735289,0.02276134,0.04937022,0.008347978,0.0006407498,0.06184576,-0.0005778525,-0.01914966,0.03653046
0.0003108342,0.001350516,2.5659e-06,0.0002189656,-4.8436e-05,0.0001110181,-0.01475556,-0.0002301198,-0.002044776,0.001265599,0.00187969,-0.0005580432,0.02786254,0.04057533,0.005298879,0.0007207994,-0.01633951,-0.0005527578,-0.005420161,-0.004967577
0.0005496488,0.001345684,4.8389e-06,0.0002178323,-4.34722e-05,0.0001115014,-0.01543934,-7.99583e-05,-0.002658751,0.001261662,0.001873429,-0.000569974,0.03145676,0.02646867,0.002750745,0.0005795625,-0.1552694,-0.0005353322,0.007628286,-0.02195504
0.0003299872,0.001353007,4.8869e-06,0.0002164435,-3.6508e-05,0.0001095352,-0.01618635,7.44472e-05,-0.002678697,0.001474209,0.001867054,-0.0005659517,0.03101512,0.01046817,0.001895375,0.0003280733,-0.1622305,-0.0005471769,0.01596674,-0.01238072
0.0005432407,0.001350768,4.9892e-06,0.0002181062,-3.86786e-05,0.0001085265,-0.01626545,0.0002142971,-0.002253943,0.001775098,0.001860549,-0.0005557721,0.02792871,-0.002541311,0.002616603,0.0001347562,-0.1512026,-0.0005737018,0.02017353,-0.0004951107
0.0003383623,0.001346123,5.7487e-06,0.0002198949,-4.36028e-05,0.0001080309,-0.01611409,0.0003482857,-0.001908489,0.002008533,0.001853925,-0.0005624039,0.02379643,-0.009604352,0.003431273,8.73406e-05,-0.1491964,-0.0006694623,0.01733605,-0.005697591
0.0005345217,0.001350092,4.0391e-06,0.0002180267,-3.95309e-05,0.0001070308,-0.01515919,0.0004355595,-0.001694278,0.002094366,0.001847192,-0.0005866725,0.01675049,-0.01152311,0.003435159,0.0001685722,-0.09204397,-0.000699878,0.007589549,-0.01205577
0.0003589123,0.001334464,2.0969e-06,0.0002136997,-3.87283e-05,0.0001044065,-0.01400444,0.0004162943,-0.00140554,0.002060408,0.001840348,-0.0006145559,0.002202227,-0.01016831,0.002940475,0.000302824,0.001428911,-0.000554245,-0.002811308,-0.01043655
0.000486302,0.001304422,3.8628e-06,0.0002125759,-4.36554e-05,0.0001036557,-0.01292514,0.000266864,-0.001388432,0.001924238,0.001833272,-0.0006291966,-0.02165654,-0.008053765,0.004986464,0.0003999513,0.06959518,-0.0001994833,-0.01069481,0.0008879384
0.0003557759,0.001289933,7.1962e-06,0.0002167036,-4.51435e-05,0.0001096334,-0.01215075,-0.0004710565,-0.001820406,0.001638695,0.00182531,-0.0005896646,-0.05192473,-0.006728164,0.0123857,0.0004056445,0.1042177,0.0003941506,-0.01620727,0.0006415135
0.0005523538,0.001281843,6.8066e-06,0.000220418,-4.39715e-05,0.0001153246,-0.01137635,-0.001663118,-0.002348766,0.001371548,0.001816657,-0.0005163294,-0.08214609,-0.006022768,0.01720502,0.0003399207,0.1152992,0.001077354,-0.02092001,-0.0302743
0.0002765762,0.001259985,1.6061e-06,0.0002187858,-4.11646e-05,0.0001140637,-0.00950241,-0.002263328,-0.002683653,0.001345405,0.001807968,-0.0004549683,-0.1002797,-0.005546535,0.009506515,0.0002572355,0.0790362,0.001521713,-0.02252124,-0.0257125
0.0004530267,0.001236658,-3.1087e-06,0.0002153315,-4.08648e-05,0.0001071334,-0.007910107,-0.0008518382,-0.002789544,0.001530819,0.001799414,-0.0004115731,-0.1052815,-0.005006066,-0.0006077435,0.0002047675,0.0653881,0.001838214,-0.01840854,0.001687056
0.0003870237,0.00123634,-1.5288e-06,0.0002100249,-3.89663e-05,0.0001032466,-0.006317705,0.001731108,-0.002560609,0.001790548,0.001790707,-0.0003663065,-0.1048502,-0.004209846,-0.003711989,0.0002124079,0.04429183,0.002131548,-0.01039353,-0.01142577
0.0004735557,0.001247702,4.1794e-06,0.0002075241,-3.53933e-05,0.0001084025,-0.005179895,0.003086145,-0.002045578,0.001867021,0.001781753,-0.0003078613,-0.09898317,-0.002374401,-0.003885096,0.0002916721,0.02630668,0.002429533,-0.002392124,-0.04590048
0.0003416022,0.001240454,3.8911e-06,0.000212149,-3.59692e-05,0.0001140222,-0.004069415,0.001677032,-0.001530324,0.001859539,0.001772546,-0.0002413171,-0.0892469,0.002166607,-0.003944239,0.0004362694,0.04006768,0.002751205,0.002999814,-0.03829411
0.0005977706,0.0012301,1.61e-06,0.0002155528,-3.8971e-05,0.0001117467,-0.003431576,-0.0006965643,-0.001188576,0.00208448,0.00176315,-0.0001899973,-0.07994934,0.01016826,-0.003336198,0.0005881361,0.01978924,0.002956022,0.005002238,-0.01272353
0.0002838969,0.001236234,4.2168e-06,0.0002139602,-4.07271e-05,0.0001085816,-0.002793841,-0.001955716,-0.001021036,0.002440316,0.001753643,-0.0002680633,-0.07192086,0.02079029,-0.001045256,0.0006600362,0.006123302,0.003003244,0.002132218,0.02505133
0.0004962147,0.001253915,5.4912e-06,0.0002132507,-4.11739e-05,0.0001084542,-0.002607945,-0.001788006,-0.0009629552,0.002670186,0.001744003,-0.0004725956,-0.06428791,0.03193365,0.001932658,0.000608081,0.01530312,0.002983613,-0.004632277,0.0699784
0.0003527975,0.001273504,3.8444e-06,0.0002150265,-4.13601e-05,0.0001054547,-0.002535137,-0.0008258327,-0.0009962418,0.002677945,0.001734175,-0.0006703816,-0.05799308,0.04123064,0.004946651,0.0004353443,-0.01564953,0.002842654,-0.0131522,0.08467468
0.0005155068,0.001277227,2.5067e-06,0.0002147244,-4.24192e-05,0.0001013397,-0.00246223,-8.18282e-05,-0.001035242,0.002492573,0.001724168,-0.0008133994,-0.05053449,0.04631286,0.00795919,0.0002127521,-0.04473228,0.002507196,-0.01999244,0.04736928
0.0002015393,0.001250491,2.4819e-06,0.0002124075,-4.02421e-05,0.0001031996,-0.002389427,0.0001176393,-0.001043009,0.002094924,0.001713978,-0.0009247272,-0.03759389,0.04482007,0.01076898,2.04194e-05,-0.05848669,0.002006213,-0.02118524,0.02332898
0.0006549779,0.001224566,1.5527e-06,0.0002124966,-3.62411e-05,0.0001070856,-0.002316524,-0.0001301967,-0.001055554,0.001635814,0.001703632,-0.0008682179,-0.01661345,0.03533198,0.01311946,-6.91559e-05,-0.04951534,0.001697057,-0.01606489,0.018637
0.000374903,0.001231699,1.787e-06,0.0002132262,-3.6614e-05,0.0001058882,-0.002243726,-0.0007972016,-0.001254446,0.00131455,0.001693126,-0.0006391699,0.01253223,0.01881937,0.01529838,1.65361e-05,-0.007266668,0.001725142,-0.006962237,-0.01135915
0.0004310684,0.001242721,3.692e-06,0.0002095098,-3.72405e-05,0.0001044365,-0.002170828,-0.001533355,-0.001738638,0.001493397,0.001682433,-0.0004209853,0.04626371,-0.0004656842,0.01718625,0.0002509297,0.0132153,0.001836659,0.002541714,-0.03353907
0.0004204875,0.001238579,3.5833e-06,0.0002067672,-3.57328e-05,0.0001055961,-0.002135151,-0.00170379,-0.002298059,0.002048081,0.001671575,-0.0002618221,0.07902146,-0.01763191,0.01762606,0.0004884798,0.03976942,0.001936773,0.01070679,-0.04185619
0.0005004338,0.00121742,2.4998e-06,0.0002109551,-3.67075e-05,0.0001033073,-0.001833739,-0.001149259,-0.002714681,0.002744012,0.001660559,-9.1603e-05,0.09594508,-0.02921892,0.01630746,0.0005587658,0.05511452,0.002296686,0.01698409,-0.04696647
0.0002848505,0.001187211,4.208e-06,0.0002142594,-4.36579e-05,9.8545e-05,-0.001823764,-0.0001821921,-0.002927584,0.0031694,0.001649356,-0.0001491613,0.09167267,-0.03486661,0.01366893,0.0004123889,0.03183034,0.002657057,0.02034615,-0.03199196
0.0005206296,0.001171516,5.6499e-06,0.0002127692,-4.5363e-05,9.68948e-05,-0.002250944,0.000593472,-0.002885465,0.00314396,0.001637997,-0.0005976254,0.07669348,-0.03496647,0.0100098,0.0001598057,0.02003966,0.002533748,0.01883624,0.02645187
0.0003256664,0.001160112,5.2383e-06,0.0002099431,-4.02505e-05,0.0001005454,-0.002678125,0.001004372,-0.002558411,0.002742147,0.001626427,-0.001104514,0.05913214,-0.0291638,0.005961589,-1.06075e-05,-0.005452661,0.002104291,0.0135193,0.07456001
0.0005263958,0.001140369,4.9698e-06,0.0002087928,-4.01024e-05,0.0001023275,-0.00310531,0.0009833769,-0.002185351,0.002046496,0.001614705,-0.001478201,0.04056154,-0.01729882,0.002781901,-3.29227e-05,-0.03867376,0.001819028,0.009903839,0.05694544
0.0004185507,0.001132668,7.194e-07,0.0002065113,-4.4627e-05,0.0001017944,-0.003532495,0.000719181,-0.001906247,0.001021991,0.001602807,-0.0017674,0.02181443,-3.26185e-05,0.00250084,4.5065e-05,-0.0634446,0.00150876,0.008835797,0.0007044753
0.0003792029,0.001143329,-1.6536e-06,0.0002025058,-4.33362e-05,0.0001024053,-0.003959582,0.000580791,-0.00166553,-3.85637e-05,0.001590731,-0.001650181,0.008445848,0.02079348,0.003589932,0.0001779574,-0.08516923,0.001116448,0.007429178,-0.05125864
0.0004190601,0.00114783,3.8222e-06,0.0002018716,-3.66382e-05,0.000104803,-0.004386773,0.0006368287,-0.001376585,-0.0008093017,0.001578449,-0.00112101,0.0006354628,0.0416852,0.004677692,0.0003085396,-0.09061982,0.0005566784,0.006706671,-0.0838775
0.0005057264,0.001125113,9.1544e-06,0.0002041774,-3.55748e-05,0.000103448,-0.005712539,0.0008649873,-0.001030929,-0.0009206913,0.001566,-0.0006267521,-0.00402805,0.0578887,0.005871146,0.0003560565,-0.06341638,-0.0002248613,0.009358802,-0.1037739
0.0003442624,0.001085844,5.995e-06,0.0002067039,-4.16311e-05,0.0001003264,-0.008061084,0.001115119,-0.0006705687,-0.0005364185,0.001553368,-0.0003238998,-0.007836806,0.06388377,0.007120184,0.0002819511,-0.03546259,-0.0009106042,0.01410794,-0.08472264
0.0004100008,0.001079264,6.42e-08,0.0002066479,-4.03039e-05,9.99841e-05,-0.01023975,0.001292403,-0.0004620833,0.0002318157,0.001540579,-4.6608e-05,-0.01428828,0.05947115,0.00824188,0.0001236545,0.01586115,-0.001314088,0.01753226,-0.04163615
0.0003251497,0.001110809,3.0918e-06,0.0002046071,-3.31921e-05,0.0001014359,-0.01149822,0.001551452,-0.0007334044,0.001104887,0.001527572,0.0003477551,-0.01954255,0.04706679,0.008519877,-1.38746e-05,0.05325945,-0.0015043,0.01554724,-0.005318398
0.000533039,0.001133336,8.8639e-06,0.000205644,-3.30681e-05,0.0001028724,-0.01269704,0.001917315,-0.001289879,0.001884603,0.0015144,0.000835693,-0.01969974,0.03094788,0.00818788,3.30969e-05,0.06337001,-0.00173432,0.008358462,0.02601969
0.0002949548,0.001131507,7.5631e-06,0.0002096419,-4.08948e-05,0.0001001355,-0.0135359,0.002167138,-0.001766423,0.002454614,0.001501056,0.001328105,-0.01503808,0.01439774,0.007764488,0.0003217008,0.07318983,-0.001910135,-0.001941389,0.05377246
0.0004714257,0.001130125,2.9792e-06,0.0002077847,-4.57333e-05,9.69907e-05,-0.01403418,0.002081652,-0.002099259,0.002846927,0.001487511,0.001562192,-0.006021003,-0.001455619,0.007120661,0.0006571154,0.0671804,-0.001743004,-0.0110404,0.07024807
0.0003035251,0.001132109,4.0975e-06,0.0002031976,-4.42306e-05,9.49243e-05,-0.01371261,0.001367222,-0.002340366,0.002894525,0.001473787,0.001077962,0.003600633,-0.01583004,0.005508199,0.0007486323,0.06238849,-0.001389303,-0.01522559,0.04890308
0.0004640704,0.001118287,7.0518e-06,0.0002016577,-3.62311e-05,9.56785e-05,-0.01261199,0.0003903252,-0.002367384,0.002564838,0.001459885,0.0002683854,0.009739091,-0.02719557,0.003233521,0.0004968845,0.06366092,-0.0008580457,-0.01339307,0.0110096
0.0002823102,0.001103328,6.5203e-06,0.0002031079,-3.66381e-05,0.0001019328,-0.01162454,-0.0004141467,-0.002266178,0.001925182,0.001445794,-0.0003340165,0.01209865,-0.03425446,0.0008638087,7.99979e-05,0.06828148,-0.000215052,-0.00907523,-0.01714802
0.0005026876,0.001104395,6.3834e-06,0.0002012974,-4.47839e-05,0.0001079923,-0.01109394,-0.001067098,-0.0022065,0.001173543,0.001431514,-0.0007352305,0.01172916,-0.03719466,-0.001464741,-0.0002184423,0.05139999,0.0003982974,-0.004782694,-0.01299614
0.0003494528,0.001115406,4.9185e-06,0.0001979729,-4.18698e-05,0.0001099619,-0.01056446,-0.001824404,-0.002213685,0.0005341592,0.001417023,-0.001195592,0.007795565,-0.03708462,-0.003895478,-0.0002693486,0.03112817,0.001059628,-0.0001788743,0.02535325
0.0004091117,0.001117153,-3.386e-07,0.0002001565,-3.59027e-05,0.0001030628,-0.01003458,-0.002849149,-0.002219095,0.0002636364,0.001402428,-0.001819745,0.002165906,-0.03534866,-0.006516573,-4.05741e-05,0.01620287,0.001502815,0.003914293,0.05212767
0.0003416996,0.001111089,-1.8406e-06,0.0002023862,-4.88552e-05,9.02844e-05,-0.009504589,-0.004003202,-0.002183297,0.0003605357,0.00139148,-0.002521854,-0.004095307,-0.03295231,-0.008743921,0.0004439112,-0.01963154,0.001558879,0.006180772,0.05662832
0.0004900581,0.001105118,-5.099e-07,0.0002022013,-6.01991e-05,8.63013e-05,-0.008974708,-0.004894954,-0.002123718,0.0008114454,0.001388687,-0.003116502,-0.008415207,-0.02999151,-0.008995459,0.0009947271,-0.0683247,0.001491035,0.005293887,0.04972738
0.0002531914,0.001093135,4.932e-07,0.0002031347,-4.87225e-05,9.10221e-05,-0.008444727,-0.005064676,-0.002049319,0.001422531,0.001388726,-0.003129909,-0.01096436,-0.0257747,-0.007478388,0.001278898,-0.08944476,0.00151386,0.003169756,0.03788758
0.0004422311,0.001072425,1.5616e-06,0.0002041547,-3.80447e-05,8.9799e-05,-0.00792056,-0.003823576,-0.001804509,0.002035087,0.001386229,-0.002561959,-0.01488164,-0.02003945,-0.00566201,0.001058908,-0.0827908,0.001581442,0.001900022,0.009911366
0.0002361131,0.001052526,5.951e-07,0.0002006941,-3.69365e-05,8.9142e-05,-0.006652513,-0.001937889,-0.001353992,0.002524575,0.001381634,-0.001676028,-0.0190343,-0.01350359,-0.003911257,0.0004553267,-0.05814583,0.001609038,0.0001347705,-0.0408119
0.0004990093,0.001031929,-1.3165e-06,0.0001972385,-4.11594e-05,9.1341e-05,-0.005192863,-0.000869914,-0.0008723478,0.002614934,0.001377651,-0.000674004,-0.02092214,-0.006379601,-0.002126673,-0.000219602,-0.02438149,0.001611764,-0.001843865,-0.08227359
0.000236459,0.001010527,3.8209e-06,0.0001984602,-4.47448e-05,9.04876e-05,-0.003733114,-0.000534549,-0.0004799942,0.002024452,0.001375221,0.0004107739,-0.01794428,0.002192686,-0.0003186003,-0.0006619912,0.002617857,0.001630096,-0.002039834,-0.07761498
0.0003942829,0.0009887033,9.99e-06,0.0001996531,-4.51391e-05,8.85751e-05,-0.002273469,1.43398e-05,-0.0001816374,0.001245404,0.001373433,0.001159683,-0.01312845,0.01206696,0.00152504,-0.0006299493,0.009200824,0.001773895,0.001687502,-0.03766541
0.0003024159,0.0009817602,8.1152e-06,0.0001988321,-4.87507e-05,8.8259e-05,-0.000813775,0.001191838,-0.0001569729,0.0007066496,0.001371334,0.001364984,-0.007209586,0.02041065,0.003559589,-0.0001358472,-0.006019715,0.002330181,0.009823635,-0.001193041
0.0004612774,0.0009840329,3.0446e-06,0.0001996944,-3.83686e-05,9.50368e-05,0.0006459166,0.00188846,-0.0005430577,0.0005331601,0.001368839,0.0007800592,0.005680043,0.02280233,0.005454288,0.000492939,-0.03977455,0.002880532,0.02051888,0.0460658
0.0001835367,0.0009868737,4.6257e-06,0.0002031084,-1.31319e-05,0.000109728,0.002105555,0.00156728,-0.001028291,0.0007155735,0.001366345,-4.9806e-05,0.03091256,0.01674606,0.006047773,0.0008577138,-0.05251621,0.002986893,0.0301708,0.07391096
0.000277108,0.0009990635,5.8133e-06,0.0002031408,-1.56635e-05,0.00011108,0.003050235,0.001028705,-0.001384719,0.001300465,0.001364121,-0.0006069005,0.06053089,0.00365031,0.004587341,0.0007516291,-0.06229063,0.002890173,0.03559589,0.0546474
0.0003833157,0.0009980584,1.3088e-06,0.000197175,-4.51221e-05,9.86454e-05,0.003651575,0.0007319225,-0.001649216,0.001865742,0.001362385,-0.0009952023,0.07793566,-0.01232148,0.002482334,0.0002361945,-0.06480868,0.002786273,0.03622463,0.04130594
0.0002093247,0.0009890165,-1.6164e-06,0.0001920914,-4.92516e-05,9.22198e-05,0.00369574,0.0004937913,-0.001691469,0.002173596,0.00138771,-0.001438162,0.08128534,-0.02563394,0.0003950586,-0.0004007054,-0.0196405,0.00232543,0.03316997,0.05447731
9.91494e-05,0.0009900509,-3.3628e-06,0.0001953074,-3.33723e-05,9.30145e-05,0.003368521,0.0008353516,-0.001371564,0.002213503,0.001472049,-0.001814739,0.08214501,-0.03380625,-0.00168183,-0.0008007949,0.02485901,0.001818653,0.02870179,0.0603567
0.0004491449,0.001014986,1.2809e-06,0.0002046174,-3.11619e-05,9.7463e-05,0.003041301,0.001862832,-0.0009590756,0.002088184,0.001577584,-0.001580826,0.08264943,-0.03742302,-0.003703818,-0.000708483,0.0488725,0.001620497,0.02306597,0.0550079
0.0002299612,0.001025189,7.4364e-06,0.0002093663,-3.71131e-05,0.0001001268,0.002714077,0.00310834,-0.0005961205,0.001810679,0.001665079,-0.000547764,0.07715115,-0.03666273,-0.005757923,-8.55413e-05,-0.0393162,0.001218304,0.01652766,0.04747523
0.0001852004,0.001006665,4.1168e-06,0.0002022765,-3.69118e-05,9.81607e-05,0.002386852,0.003940108,-0.0001177539,0.001359767,0.001631662,0.0005592812,0.06670402,-0.03152771,-0.008131761,0.0007193333,-0.1021807,0.0007199864,0.00813784,0.02914995
0.0001833601,0.0009936154,2.376e-07,0.0001950428,-2.99324e-05,9.63755e-05,0.002059523,0.002997133,-3.12056e-05,0.0006728504,0.001369679,0.001378288,0.05517557,-0.02206305,-0.01053278,0.001237975,-0.1686741,0.0005903717,-0.00144556,-0.005117958
